url,positions,positions_top10,positions_top3,traffic,traffic_top10,traffic_top3,cost,cost_top10,cost_top3,rank
thefederalistpapers.org,3948,59,6,3651,46,5,227.4428447,107.36453,27.06165,48
thefencepost.com,24101,1039,267,20313,860,207,4130.881927,3175.266124,1290.438195,31
thefifthcolumnnews.com,11,0,0,11,0,0,0.006425226,0,0,41
thefirsttv.com,1809,133,43,1298,55,15,411.8117876,352.9466244,129.2123428,27
thefiscaltimes.com,12579,331,76,11039,293,57,1238.161403,969.6201507,524.9353542,41
theflipside.io,493,63,32,364,15,5,299.0852108,282.3066393,200.652,37
thefreedomtimes.com,48,2,2,45,2,2,2.939351809,2.255,2.255,15
thefreethoughtproject.com,2116,52,34,1891,27,10,294.1984159,224.7960918,204.279225,54
thefrisky.com,15032,696,161,10973,468,95,2687.877783,1963.017369,746.5538993,82
thefulcrum.us,24734,1123,223,19306,900,175,11961.50493,10358.03884,7396.560284,43
thefullertoninformer.com,93,5,0,75,5,0,3.950658249,2.116726923,0,38
thegailygrind.com,811,63,43,636,30,10,177.1644101,150.0663647,108.8874125,43
thegardenisland.com,38105,3356,1302,26976,2127,728,35142.28451,33338.21773,28699.93668,32
thegatewaypundit.com,14345,1513,1243,11588,279,179,1554385.726,1554118.036,1551354.688,52
thegazette.com,295704,15365,4058,226577,12291,3160,162843.6276,138082.6682,95753.73328,41
thegleaner.com,41790,973,198,35882,775,154,4086.434758,2859.455893,1162.843331,35
theglobeandmail.com,2757641,208420,58240,1722895,142521,36848,2695695.599,2426802.318,1709796.562,53
thegrayzone.com,3265,356,200,1878,98,35,2091.523222,1929.669774,1063.260864,75
thegreggjarrett.com,108,12,0,93,4,0,8.981001344,0.594967999,0,40
thegrio.com,315154,12687,2612,245941,10728,2104,108005.6148,81713.96964,38336.2616,81
theguardian.com,27308528,2392477,519558,12861986,1381376,329454,40532259.02,35008153.58,20290621.3,15
theguardian.com/observer,27308528,2392477,519558,12861986,1381376,329454,40532259.02,35008153.58,20290621.3,15
thehawkeye.com,2,2,2,2,2,2,34.3937,34.3937,34.3937,30
thehayride.com,676,10,2,632,8,2,26.21349177,10.88853333,0,45
thehealthyamerican.org,63,15,9,15,5,4,70.67704068,65.69672853,53.05575,30
theheartysoul.com,10032,398,67,7714,326,35,2437.617843,1965.196918,695.4102583,46
thehighwire.com,1211,354,295,356,36,26,5071.963418,5040.545273,4865.56325,76
thehill.com,2466309,180548,43579,1718693,155252,37239,5363179.638,4992206.955,3309895.277,85
thehindubusinessline.com,1587137,116109,17961,1040111,99890,15636,2937754.075,2420631.537,920420.4026,39
thehornnews.com,162,8,7,148,3,2,955.6678069,952.816,952.816,39
thehumanist.com,7075,250,75,5567,193,46,609.4794864,370.623965,162.1515052,48
theihs.org,1456,323,256,737,138,84,1575.718677,1494.984438,1007.383721,54
theimproper.com,0,0,0,0,0,0,0,0,0,29
theindependent.com,59617,1417,399,48284,1073,284,25712.48591,23467.64481,20928.17505,55
theintercept.com,248429,12878,3670,176646,9432,2638,236092.008,210565.1162,172851.9227,84
theinternationalreporter.org,1,0,0,1,0,0,0.000171716,0,0,26
theitem.com,37382,1083,430,31591,722,209,15497.08036,14152.95015,12854.39559,35
thejakartapost.com,232166,8171,2735,140543,4921,1487,59924.06474,48352.50761,30429.48969,43
the-japan-news.com,0,0,0,0,0,0,0,0,0,81
thejeffreylord.com,13,4,0,9,4,0,2.51752805,2.517525432,0,31
thejournal.ie,277058,16853,3295,174145,12989,2333,266635.9716,224851.2008,106705.3659,52
thelastamericanvagabond.com,455,107,105,281,7,6,1301.848723,1299.277815,1298.173571,36
theledger.com,272608,9378,2661,218419,7305,2016,76170.03647,64702.31393,39486.98467,42
thelibertarianrepublic.com,1968,127,17,1669,81,11,679.6026063,563.7678793,66.74037917,46
thelibertybeacon.com,682,45,41,538,5,3,361.989147,357.5356718,354.278,32
thelibertydaily.com,930,236,214,653,43,31,89005.05125,88987.50195,88905.3664,54
thelibertyloft.com,46,2,0,43,2,0,4.678442537,4.57251703,0,39
thelily.com,223,4,0,202,4,0,5.113260722,4.815316313,0,36
thelist.com,1488413,105748,17760,878324,75277,12972,788439.0171,624362.159,236585.5284,46
thelocal.no,14803,836,214,7687,498,108,3016.777419,2402.399453,1259.652821,40
thelondoneconomic.com,49018,2224,488,34200,1698,318,20330.62062,16856.1247,6312.405526,40
them.us,326685,39005,11284,180872,25046,7973,728733.3454,663281.2737,457145.6126,43
themarshallproject.org,96251,5601,1255,72149,4723,1004,39870.27979,31528.7597,16110.57512,40
themarysue.com,1265155,83984,12761,716237,52532,8993,1096927.715,889514.0571,334701.4388,46
themaven.net,0,0,0,0,0,0,0,0,0,30
themilitant.com,4985,164,23,4217,142,23,734.3586649,570.2825934,256.4029104,46
themillenniumreport.com,189,8,6,132,4,2,3.876286719,1.916514,1.916514,42
themindunleashed.com,780,16,6,686,10,2,38.77022392,31.13957517,15.6376,54
themindunleashed.org,0,0,0,0,0,0,0,0,0,29
theminnesotasun.com,57,7,5,50,3,1,4.465507928,4.427008309,2.541,36
themoderatevoice.com,1653,13,1,1511,13,1,49.67113496,21.94380649,0.26125,51
themonitor.com,28,2,0,26,2,0,2.639862429,1.4336,0,39
themonthly.com.au,30536,558,153,25340,461,106,4553.931641,3660.233354,2870.361681,38
themoscowtimes.com,161466,14174,5077,79418,6709,2041,189031.9382,151908.3748,95439.27533,56
thenation.com,273212,12315,3099,209368,9570,2068,155234.9135,139333.1963,104057.8613,45
thenational.ae,85,31,22,52,11,11,2099.114285,2095.795354,2084.3281,41
thenationaldesk.com,64573,1633,326,58104,1395,277,25646.26824,18369.26159,4399.416101,57
thenationalherald.com,20568,817,242,15079,578,158,4262.7592,3396.713319,2145.436936,38
thenationalpatriot.com,14,0,0,13,0,0,0.009891868,0,0,20
thenationalpulse.com,1222,57,39,907,19,9,765.1842116,739.950606,717.00915,53
thenevadaindependent.com,88267,6348,1230,62111,5330,1028,82926.78889,76244.51989,59413.27911,53
thenewamerican.com,1547,65,52,1324,20,11,5986.055915,5976.169176,5957.799213,53
thenewatlantis.com,26490,666,167,18261,484,87,3694.908298,2721.299302,1335.397129,39
thenewcivilrightsmovement.com,3098,37,10,2797,24,2,203.845801,132.7409131,79.54,43
thenewhumanitarian.org,80850,3370,1116,52868,2130,566,18631.50676,14509.68647,7013.616401,40
thenews.com.pk,851196,37394,11089,436992,23304,6435,946448.9353,849796.1541,636960.087,40
thenews.mx,2010,110,22,1531,71,11,747.5741939,654.5226097,231.6643181,30
thenewsliteracyproject.org,0,0,0,0,0,0,0,0,0,28
thenewstribune.com,238255,11284,3005,184891,9023,2328,110845.0922,95237.51649,63558.0812,39
thenewtropic.com,6957,363,52,5887,310,39,1508.582152,1100.771671,274.234325,46
thenextweb.com,406795,14473,3377,253785,10302,2055,80674.1701,61126.32473,30772.84557,85
theobjectivestandard.com,9878,752,217,6465,531,153,4386.204242,3671.93579,2262.53363,9
theodysseyonline.com,675076,29169,5874,459865,23096,4989,144136.8154,106341.559,44113.25771,41
theohiostar.com,3522,36,9,3118,26,5,239.9984412,187.6408968,41.1187625,39
theolympian.com,63031,3325,908,49649,2561,580,40990.51164,37115.54973,25699.73814,38
ThePoliticalInsider.com,1437,48,32,1314,19,10,243.7509075,200.7547979,189.1,55
thepolitics.online,0,0,0,0,0,0,0,0,0,14
thepostemail.com,200,8,2,168,8,2,61.48962077,57.91925429,29.271,32
thepostmillennial.com,33683,820,154,27266,689,105,6625.576245,4776.609834,1757.614948,79
thepublicdiscourse.com,25521,1468,355,17982,1127,248,11436.92158,10017.63619,6695.291193,33
thepulse.one,97,8,8,83,2,2,2.456518435,2.178,2.178,36
thequint.com,1984761,116557,22131,1191081,90233,17408,4814366.091,3421622.685,1402164.66,46
therealnews.com,22993,1443,627,18473,842,248,29729.90422,28250.12705,25971.25047,81
theredelephants.com,0,0,0,0,0,0,0,0,0,35
theregister.com,545451,19577,4137,315088,14352,3269,136725.5122,107669.7531,61511.46668,43
thereligionofpeace.com,492,114,74,279,28,14,322.877499,319.2193985,315.4595857,57
therepublic.com,54256,1801,631,44395,1174,342,24043.78045,22329.93724,19921.23881,41
therightscoop.com,1100,91,80,973,22,11,17744.9362,17729.31266,17704.761,52
therightstuff.biz,57,5,2,40,3,2,12.36246206,11.84409813,11.18,50
theringer.com,1033688,51818,11242,679881,37700,8368,982087.3335,871810.6192,610868.7051,52
TheRooster.com,5872,197,44,5075,168,22,953.1220999,637.4943324,251.6853042,41
theroot.com,288016,16946,3803,213378,13486,3056,228327.7418,197823.6934,117310.0762,55
therundownlive.com,3,0,0,3,0,0,6.86969094863808e-05,0,0,33
thesaturdaypaper.com.au,57336,1352,329,44968,1106,178,9304.905658,6709.610694,2830.492313,38
thescinewsreporter.com,0,0,0,0,0,0,0,0,0,48
thescoop.us,8,1,1,6,1,1,0.771538471,0.726,0.726,36
theskimm.com,139144,8498,2199,93662,5134,1260,55745.65604,40982.59505,21663.08987,50
TheSmokersClub.com,716,211,109,426,114,60,876.2691783,855.5192345,656.3816125,25
thesmokinggun.com,10967,1670,944,6750,632,333,16943.19904,16257.73452,14621.075,40
thesouthern.com,41500,1777,491,33346,1367,333,13834.36163,11881.96058,8992.881818,55
thespec.com,225241,9481,2705,170226,6817,1698,118474.1359,109084.0675,89443.2915,49
thespec.com/local-ancaster,225241,9481,2705,170226,6817,1698,118474.1359,109084.0675,89443.2915,49
thespec.com/local-dundas,225241,9481,2705,170226,6817,1698,118474.1359,109084.0675,89443.2915,49
thespectator.info,0,0,0,0,0,0,0,0,0,30
thestar.com,1568484,79507,17476,1080279,63666,12491,1035691.672,914413.0792,636702.5942,53
thestar.com.my,834141,66305,17330,475313,43677,10545,1025870.65,902462.4242,571013.923,45
thestar.com/local-east-gwillimbury,1568484,79507,17476,1080279,63666,12491,1035691.672,914413.0792,636702.5942,53
thestar.com/local-milton,1568484,79507,17476,1080279,63666,12491,1035691.672,914413.0792,636702.5942,53
thestarphoenix.com,134924,10648,2744,93629,7660,1983,83946.17174,74215.41264,48141.12643,81
thestarpress.com,51544,2468,845,41429,1709,539,24409.70697,21794.31513,14547.29231,41
thestate.com,268575,19660,4007,199452,16936,3550,290166.5918,260695.9093,195920.155,39
thestranger.com,103911,4161,977,82360,3365,740,49498.71908,43676.84224,33355.84294,48
thestrategybridge.org,12527,442,73,8867,312,51,1735.368977,1185.242199,476.7998888,42
thestreet.com,2028949,118294,22427,1279415,92722,17972,1684298.473,1433044.131,860498.8963,69
thesun.co.uk,8918116,798257,238876,4134973,447758,131154,21213913.66,19666313.46,15434893.7,82
the-sun.com,5938480,496923,127422,3529032,348498,94343,6459566.349,5438632.017,2820886.893,52
thesunmagazine.org,29710,1595,493,21632,933,209,15395.57483,13912.61756,7712.810554,53
thetab.com,887090,64943,14424,471242,39997,9229,737691.5579,576388.8537,250926.6147,51
thetandd.com,44572,1800,614,34268,1056,318,13248.03705,11308.11492,7319.701884,51
thetexan.news,29055,1470,336,22687,1343,318,15206.70273,11895.22669,4972.030548,42
thetimes.co.uk,2937424,239922,73689,1693835,127037,34086,3671675.762,3364625.025,2467568.325,77
thetimesherald.com,54038,2734,922,42695,2159,651,20633.61958,17783.65942,11275.79763,37
thetowntalk.com,27521,1653,518,22404,1150,331,8639.958378,7236.421577,3664.522246,35
thetrace.org,56342,4162,1071,42845,3618,928,29032.50023,25121.55883,13396.72192,44
thetruedefender.com,0,0,0,0,0,0,0,0,0,35
thetruereporter.com,0,0,0,0,0,0,0,0,0,34
thetrumpet.com,25558,1408,380,18229,944,175,7389.670253,6054.917972,1915.84848,32
thetrumpmedia.com,0,0,0,0,0,0,0,0,0,4
thetruthaboutcancer.com,703,66,36,564,30,8,273.608118,268.1487037,207.3657,72
thetruthaboutguns.com,127230,8937,1531,102985,8574,1444,41500.4571,31332.81023,12856.57334,46
thetruthseeker.co.uk,619,209,201,331,22,19,544.2581177,540.0629859,534.104425,39
thetruthvoice.net,0,0,0,0,0,0,0,0,0,10
thetyee.ca,60395,2583,590,47664,2193,451,30827.59423,25082.6266,17507.017,78
theunion.com,29972,1283,411,24362,979,245,12365.88836,11258.71567,9372.716822,38
theunion.com/news/twi,29972,1283,411,24362,979,245,12365.88836,11258.71567,9372.716822,38
theunionjournal.com,881,0,0,785,0,0,5.063566575,0,0,36
thevaccinereaction.org,367,0,0,301,0,0,3.849177826,0,0,47
thevarsity.ca,50187,1941,305,36170,1603,256,10099.51534,7321.154679,3256.327903,46
theverge.com,7437452,582523,122306,3563843,349800,75705,7157879.031,5999297.903,2998343.266,77
thewalrus.ca,62480,3463,1969,46030,1823,580,12120.0604,9096.614622,4905.816968,77
thewashingtonstandard.com,511,1,0,473,1,0,3.63767262,0.382167961,0,46
theweek.co.uk,2658,282,109,1583,127,47,2748.603673,2597.9656,1985.627938,76
theweek.com,1494587,83090,17247,1017360,53185,11302,739503.8192,587273.4368,288994.8902,84
thewest.com.au,606394,38556,9671,413842,28221,7126,268569.9302,225821.2065,136690.1768,81
thewire.in,701964,31105,5429,491024,25350,4653,750604.3533,640398.3803,336653.6093,78
theworld.org,178253,6531,1368,130080,5116,1035,52158.8408,34123.24035,17852.5751,83
thewrap.com,2047153,110597,18526,1275189,81465,15637,1926165.007,1564742.682,546383.2106,51
thinkamericana.com,1,0,0,1,0,0,9.7850346243672e-08,0,0,34
thinkinghumanity.com,79,2,1,70,1,1,4.01125205,3.995317333,3.74,29
thinkprogress.org,20682,525,97,18543,455,57,2574.168045,1995.245025,1388.057659,82
thirdway.org,39972,1449,420,31805,1245,338,7789.759003,6236.642404,3744.524469,31
this.org,2847,66,14,2373,58,8,937.2574182,892.6519901,42.30328056,46
thisisthezerohour.com,27,3,0,12,2,0,6.058669306,4.509963025,0,33
thoughtcatalog.com,1075578,113558,26958,548076,55244,12563,905247.6353,772236.2496,385679.2686,80
thoughtco.com,5523356,540194,129263,2694264,302426,76524,3498781.73,2970479.604,1500131.462,51
thoughtcrimeradio.net,0,0,0,0,0,0,0,0,0,29
thrillist.com,2299934,142977,27461,1609439,120841,23363,973286.5754,765709.5501,323741.7557,46
thriveglobal.com,157847,7299,1868,108287,5093,1194,55327.46823,48586.34332,35961.72904,84
thrivemovement.com,39,14,13,28,11,10,200.6581049,200.363272,200.363272,29
time.com,9553337,858431,209984,5831929,538282,130887,10898860.84,9643994.186,5032811.411,88
timescolonist.com,297711,11821,2758,220157,9236,2132,119370.1927,104269.2219,78671.46305,38
timesenterprise.com,28869,1265,384,23888,984,261,10895.45336,9074.662722,5488.622834,29
timesfreepress.com,244536,7802,2015,197446,6319,1531,49506.67958,38791.24245,20102.27904,43
timesgazette.com,11544,652,277,9167,418,136,2662.108719,2125.44888,1170.158261,32
timeslive.co.za,418972,33605,9786,248706,23279,7477,453299.9161,392754.5099,253660.2666,52
timesofindia.indiatimes.com,25467464,3013451,699706,11452568,1852254,497225,96845575.51,83465926.61,43093472.48,86
timesofisrael.com,1286056,94778,32247,698495,51989,16054,3409001.767,3259799.528,2801658.33,55
timesofsandiego.com,129224,4315,1013,99652,3735,873,31955.68001,24611.96753,13157.13267,54
timesrepublican.com,10954,404,173,9241,281,85,2632.38766,2316.934027,1656.493782,31
times-standard.com,162879,14017,4180,115206,10727,3347,177095.3727,152886.3765,84727.12992,41
timesunion.com,558492,52690,14906,390428,36729,10853,731541.0016,672746.0731,476275.8987,42
tmnews.com,27706,1391,574,21744,983,350,11076.93312,9969.56769,7592.064512,32
tmz.com,2366577,208970,66926,1142884,126781,43926,5761370.869,5379175.444,4335558.228,54
tnc.news,26632,1667,514,19331,1249,266,16385.01384,13498.77401,9702.955759,47
tnonline.com,29314,1827,563,23168,1260,374,14226.27929,12494.26571,8989.988792,33
today.com,9679827,970750,247425,5478416,622003,173147,17168166.65,15401416.46,9203803.508,51
todayifoundout.com,135761,6575,843,94171,5130,599,28944.10312,20450.05507,6021.461899,38
toddstarnes.com,1711,54,15,1523,27,7,655.220173,626.4798237,401.812,39
toledoblade.com,194833,6311,1740,151362,4915,1379,28103.06318,21891.34014,13507.52771,39
tomdispatch.com,1652,102,53,1240,54,14,388.6756503,316.2095537,254.2871917,81
toofab.com,405301,15103,4820,261841,11219,3381,115781.0401,92467.15675,54070.98425,55
toprightnews.com,0,0,0,0,0,0,0,0,0,24
toronto.citynews.ca,698362,41878,8220,471791,35515,7039,511708.8445,461524.2794,318548.8751,56
torontosun.com,744309,37746,9298,500318,27891,6960,713253.7824,636968.6523,463857.5162,14
tovima.gr,177858,6780,2524,136465,5519,1798,205387.128,188421.8605,165258.3289,39
towleroad.com,55647,1612,509,36935,1169,273,9892.980054,8092.559394,5873.260981,40
townhall.com,10237,778,478,8214,210,79,142824.2143,142416.5881,141604.0223,84
tpusa.com,13440,1450,578,10267,859,328,21801.84523,19806.30754,15646.44742,44
transequality.org,64820,6145,2536,39852,2706,1054,86426.00697,79729.71012,54688.99767,84
transparency.org,87056,8331,4244,44787,2229,958,66337.99127,60505.99683,45229.72777,52
transparentcalifornia.com,105124,4125,1189,81477,2921,562,108438.9182,104771.5105,99952.54323,55
treason.news,11,0,0,9,0,0,0.007025578,0,0,46
treehugger.com,1298666,174361,53043,765852,99016,31858,1149249.488,1014437.976,573752.5084,56
trendingviews.co,0,0,0,0,0,0,0,0,0,50
trialsitenews.com,2251,120,76,1808,32,8,186.6082938,146.0598403,107.7285917,44
trib.com,65922,2816,627,49511,2305,468,21819.03172,17801.8576,10750.82041,76
triblive.com,556996,24175,6446,389365,18617,4990,418601.474,380960.0004,298403.4126,82
tribtown.com,26769,991,358,21226,631,194,6916.203174,5983.473467,4467.810501,45
tribunecontentagency.com,8563,669,226,6346,500,168,21181.65035,18978.51367,16928.5166,80
tribunist.com,0,0,0,0,0,0,0,0,0,28
tribunnews.com,12939679,2029697,580917,6597297,1392682,472410,60662350.82,53991493.55,31637111.41,80
tri-cityherald.com,93412,4697,1360,71133,3427,940,41302.99029,35343.1358,23418.46851,38
tristatehomepage.com,104794,5520,1927,77700,3747,1095,67711.88367,63101.08984,50597.16321,40
trofire.com,1196,69,26,983,43,13,272.7699807,169.6785373,63.19985833,49
trtworld.com,184510,11086,2066,105844,5844,935,91208.57577,70038.88734,25669.2397,40
trueactivist.com,1808,114,24,1442,95,19,920.8733309,849.5229623,529.0574125,51
truepundit.com,132,5,2,122,5,2,8.812627629,8.0834336,6.93,48
trump.news,10,6,6,6,2,2,48.28006872,47.784,47.784,54
trumptrainnews.com,24,0,0,24,0,0,0.006984195,0,0,34
trunews.com,1049,649,592,191,71,58,26132.73014,26106.74933,26011.23246,44
truth11.com,249,22,22,171,3,3,30.45189067,28.611,28.611,40
truthandaction.org,2,1,0,2,1,0,7.929856,7.929856,0,24
truthbasedmedia.com,6,0,0,6,0,0,0.426779327,0,0,32
truthdig.com,12549,450,99,10380,303,45,2630.714897,2144.962468,609.7649223,40
truthexam.com,0,0,0,0,0,0,0,0,0,3
truthfeed.com,15,0,0,15,0,0,0.000144231,0,0,30
truthinmedia.com,53,8,8,38,3,3,41.30057507,40.8765,40.8765,56
truthorfiction.com,27237,1691,323,20723,1445,263,10452.64811,8261.361549,4912.310097,49
truthout.org,87698,3577,1077,74151,2759,629,32372.27941,27942.24095,20890.66445,85
truththeory.com,3224,94,11,2540,81,5,390.0421292,270.2612047,75.83053333,47
truthuncensoRed.net,32,1,0,31,1,0,0.120123871,0,0,33
tucson.com,438808,18800,4452,321305,15317,3671,110529.0559,86732.78689,35238.19164,81
tulsaworld.com,383392,17530,4080,282672,14019,3462,142539.5036,115618.6859,66002.05868,80
turnto10.com,170030,13888,4532,126972,9838,3063,207132.2166,190096.309,140588.665,57
turnto23.com,132823,6557,1582,107686,5139,1195,67806.69068,55545.15607,30996.57722,41
tuscaloosanews.com,258327,15765,3995,192368,12841,3454,163911.712,128915.1517,73209.12991,41
tut.by,0,0,0,0,0,0,0,0,0,47
tvw.org,6761,344,193,4396,110,29,934.0776949,731.8066296,483.3656173,48
twincities.com,417745,22497,5438,319089,18478,4397,198937.5189,172426.1709,115298.5459,49
twisted.news,0,0,0,0,0,0,0,0,0,46
twitchy.com,5124,92,43,4365,43,8,72272.18005,71961.73398,71888.07126,74
typemediacenter.org,432,76,27,256,44,16,259.4814294,189.9012755,88.50266667,53
tytnetwork.com,6,0,0,6,0,0,0,0,0,46
uawire.org,2712,48,30,1596,22,7,98.33971866,48.69038699,27.34887222,34
ucsusa.org,201911,16626,4284,112847,9150,2177,122834.0846,108441.2134,72938.96,50
uft.org,58627,5369,1828,42074,3324,1099,49447.75338,45096.17892,29219.75158,33
ukcolumn.org,1343,540,496,501,46,39,30085.3507,30058.55653,30006.99594,41
unclesamsmisguidedchildren.com,0,0,0,0,0,0,0,0,0,31
uncoverdc.com,205,9,8,179,4,3,69.73040689,66.0192544,65.01,51
undark.org,48921,2809,710,37567,2061,527,15242.84728,12810.82163,5214.841064,78
understandingthethreat.com,4,1,0,4,1,0,0.285351836,0,0,40
unicornriot.ninja,8059,361,78,6003,274,56,2016.406183,1621.206002,580.4834208,72
unionleader.com,154007,5929,1448,122750,4913,1225,69667.9439,60505.7432,43107.31423,40
unionrecorder.com,24507,1013,277,20082,834,209,6644.649184,5492.091484,2157.437525,30
unitynewsnetwork.co.uk,251,14,7,196,7,3,68.06922033,52.19728921,47.33333333,37
universitybusiness.com,20172,803,135,17294,719,98,4505.275961,3457.40306,1801.79571,48
unwatch.org,8153,339,111,4550,180,45,1843.539472,1290.714587,714.0592854,51
unz.com,14256,879,694,10589,126,37,34139.88447,33835.61887,33140.68415,41
updateamerica.com,0,0,0,0,0,0,0,0,0,5
upi.com,1649942,45584,9597,1115107,35803,7061,481498.3336,366805.1543,231824.3679,53
upnorthlive.com,80682,3754,1004,66188,3075,771,36284.55143,31307.26675,22282.41752,54
uppermichiganssource.com,244129,8750,2257,180575,6520,1531,106922.9042,89165.20416,58182.26854,32
upr.org,34529,1210,320,26667,1030,236,6643.372315,4905.696604,1905.364743,29
uproxx.com,1256614,54272,10391,818173,42170,8457,773562.4045,638528.4671,344242.0146,83
upworthy.com,345251,17146,3345,256702,12923,2586,114242.2447,89901.92301,37686.11166,51
urban.org,290405,11095,2272,222718,9561,1917,83106.93129,68784.01753,43901.5115,49
us.blastingnews.com,64482,658,76,47264,593,66,2450.971598,1246.76098,331.4214344,44
us24news.com,5,0,0,1,0,0,5.04566550081037e-05,0,0,24
usafacts.org,306085,41688,8629,221586,35831,7691,274730.9788,236613.5941,123419.8296,80
usahitman.com,0,0,0,0,0,0,0,0,0,36
usanewsflash.com,0,0,0,0,0,0,0,0,0,18
usareally.com,0,0,0,0,0,0,0,0,0,37
usaspending.gov,72754,3474,825,53313,2757,606,21614.25903,17801.32981,11027.64816,81
usasupreme.com,65,0,0,64,0,0,3.768168939,0,0,33
usatoday.com,27429707,2644582,578201,15483593,1943850,441750,43798681.24,38149842.3,22072335.08,82
usawatchdog.com,1229,581,539,387,55,47,12520.10342,12513.61985,12493.71918,74
uscourts.gov,1393526,141902,52278,982989,93968,34803,1788033.226,1682121.473,1254160.297,51
usnews.com,19168947,3461315,991143,10976610,2560684,699210,27434190.44,24783850.71,14769814.02,52
ussanews.com,7,7,6,2,2,1,5.865333333,5.865333333,0.66,49
usuncut.com,0,0,0,0,0,0,0,0,0,38
uticaod.com,85928,3881,1201,67234,2924,883,44286.65801,40270.50958,32036.0799,41
vaccineimpact.com,111,0,0,102,0,0,0.321508168,0,0,50
vaccinepapers.org,3,0,0,2,0,0,5.30775818161329e-06,0,0,27
vaccines.news,4,0,0,4,0,0,0.725423032,0,0,57
vaccinesrevealed.com,8,0,0,7,0,0,0.748079746,0,0,15
vactruth.com,91,2,0,83,2,0,3.105036692,2.392798003,0,52
vaildaily.com,105225,5217,1337,79104,4075,1021,25224.83439,19212.38947,9227.671343,38
valleycentral.com,158306,9899,3533,121203,6892,2276,147249.2062,135000.2138,112974.2185,48
valleynewslive.com,147405,8604,2352,106708,6422,1764,71229.21146,61411.35643,38246.17661,37
valuewalk.com,176242,14483,1643,130408,10012,861,74573.06417,53799.55759,9427.911366,46
vancouver.citynews.ca,235801,15254,2964,160394,12446,2425,179127.3478,156827.2072,83333.76374,54
vancouversun.com,604776,37859,8241,415283,29065,6419,385719.3847,337258.8964,201238.4825,87
vanityfair.com,2330476,198594,56475,1333906,123764,37171,2358219.688,2027796.938,1071302.852,75
variety.com,7130717,622519,137493,3541796,404706,97060,12879671.29,11072315.21,5876071.131,86
vaxxter.com,45,0,0,42,0,0,0.100757735,0,0,49
vcstar.com,134860,6897,2106,102533,5063,1594,65509.58388,58378.017,36342.54149,42
vdare.com,1554,57,38,1224,22,11,535.6100209,513.4056515,491.6221333,77
verafiles.org,42773,2842,608,28645,2281,540,32865.81823,27121.98686,11717.23694,45
verifythis.com,308919,18597,3533,245717,16969,3282,190353.3434,155099.9321,79140.89954,27
veteranstoday.com,254,7,3,228,5,2,22.41387367,20.93727428,13.563,71
vibe.com,673582,39144,8557,449989,32524,7484,544470.2107,474142.0616,237632.2659,53
vice.com,4519258,273537,57903,2907781,200017,43430,2475690.602,2071221.754,1164220.832,55
victoriaadvocate.com,134510,3677,1152,112099,2765,790,56075.31476,50297.16863,18763.64066,38
victoriabuzz.com,66626,3842,744,48647,3012,546,22806.81316,18507.23932,9236.535681,29
vidmax.com,7881,371,104,6458,275,49,18996.65631,18330.17699,17526.65819,47
vigilantcitizen.com,3162,377,338,2154,45,19,12519.50594,12378.27275,12282.88005,78
villages-news.com,42146,3324,1012,31783,2368,671,40850.80526,38363.48459,31914.49188,41
villagevoice.com,174197,25608,10781,97967,13483,5564,276262.3886,252679.7379,166447.7045,50
vindy.com,43161,3214,1210,32268,1883,690,77039.72422,74274.53853,65883.68808,38
viralthread.com,0,0,0,0,0,0,0,0,0,29
virginiamercury.com,99234,4553,875,77783,4028,794,41949.49668,33474.34559,14765.22277,45
visaliatimesdelta.com,61762,2744,782,48919,2182,606,17744.19691,14352.50685,8403.690495,36
vladtv.com,89993,2773,406,68096,2438,311,53884.28255,46993.24362,38496.59672,43
voanews.com,2202923,110810,25055,1235669,66814,14569,1128454.35,903422.1696,443600.1507,52
voiceofeurope.com,3614,56,1,2971,49,1,370.4389506,207.2541636,10.912,43
voiceofsandiego.org,42112,1571,329,32775,1358,250,9913.71164,7378.177273,3125.09402,56
voice-online.co.uk,34061,1141,299,23973,885,206,12987.96124,10967.44565,5573.352549,36
volkskrant.nl,1627889,130729,31628,1113737,104065,24060,1864754.606,1693948.348,1222272.623,48
vosizneias.com,48,5,2,38,5,2,54.10465268,53.13585131,52.29,46
votefraud.news,3,0,0,3,0,0,0.006600707,0,0,45
votesmart.org,103540,8830,1645,76915,7709,1389,41520.46196,28319.64763,11844.28456,85
votevets.org,1109,132,55,840,72,22,1590.047599,1481.938955,1218.134496,51
vox.com,3377167,215167,49098,2220768,149890,34445,2742468.837,2344034.966,1380543.02,54
vtdigger.org,75630,4699,1245,56705,3772,1051,40552.86757,35877.40561,22992.10247,56
vulture.com,4272416,282923,73799,2352464,181789,49765,5383683.987,4672906.193,2705526.344,45
vvdailypress.com,77884,2587,806,62641,2025,585,17557.21614,14541.69353,10533.08515,37
waaytv.com,84878,4841,1428,63399,3559,1056,36056.72377,29471.33347,17369.00495,32
wabi.tv,190644,6302,1556,146866,4830,1089,57455.11393,48326.96307,29016.22742,35
wach.com,33804,1914,632,27337,1428,444,12115.92007,10370.16562,6494.929061,52
wacotrib.com,105050,3980,1087,78613,2878,780,25534.67165,20824.1385,12298.03674,55
wafb.com,492156,28596,7070,351772,22340,5773,322168.7571,261464.9623,144556.8056,39
waff.com,158403,7400,2268,109354,4983,1614,70735.54654,61806.95502,43204.59674,38
